0FISCPER:0FISCPER;ZC_UCJED:ZC_UCJED;ZC_ICO:ZC_ICO;ZFUNDS_CT:ZFUNDS_CT;0FM_AREA:0FM_AREA;/BIC/ZC_PSUK:ZC_PSUK;/BIC/ZC_POLVK2:ZC_POLVK2;KYF_0001:ZU_ROZSCH;KYF_0002:ZU_ROZPZM;KYF_0003:ZU_KROZP;KYF_0004:ZU_OBLIG;KYF_0005:ZU_ROZKZ
2025001;1000003916;00024678;3360029;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000003916;00024678;3360029;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000003916;00024678;3360029;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000003916;00024678;3360029;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10010000;;41801840.00 ;0.00 ;41505365.00 ;39341520.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10020000;;14129023.00 ;0.00 ;14028814.00 ;13297434.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10030000;;416780.77 ;0.00 ;414253.00 ;392615.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10060000;;19584929.00 ;0.00 ;19425365.00 ;17261520.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10230000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU1010000000;;0.00 ;0.00 ;3500000.00 ;3500000.00 ;113400.89 
2025001;1000004061;00024686;3360030;0336;SU1030000000;;0.00 ;770.00 ;2000000.00 ;2000000.00 ;216188.23 
2025001;1000004061;00024686;3360030;0336;SU1030040000;;0.00 ;770.00 ;2000000.00 ;2000000.00 ;216188.23 
2025001;1000004061;00024686;3360030;0336;SU5010000000;;65015683.73 ;1840225.70 ;62955832.00 ;60038969.00 ;870061.17 
2025001;1000004061;00024686;3360030;0336;SU5010010000;;22093327.00 ;0.00 ;22000000.00 ;22000000.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU5010030000;;42922356.73 ;1840225.70 ;40955832.00 ;38038969.00 ;870061.17 
2025001;1000004061;00024686;3360030;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004061;00024686;3360030;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5010030000;;50113505.00 ;38474.00 ;50113505.00 ;47345556.00 ;1507486.39 
2025001;1000004266;00024694;3360031;0336;SU5010010000;;25000000.00 ;0.00 ;25000000.00 ;25000000.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5010000000;;75113505.00 ;38474.00 ;75113505.00 ;72345556.00 ;1507486.39 
2025001;1000004266;00024694;3360031;0336;SU1030040000;;0.00 ;0.00 ;3000000.00 ;3000000.00 ;417842.20 
2025001;1000004266;00024694;3360031;0336;SU1030000000;;0.00 ;0.00 ;3000000.00 ;3000000.00 ;417842.20 
2025001;1000004266;00024694;3360031;0336;SU1010000000;;0.00 ;0.00 ;6000000.00 ;6000000.00 ;303917.88 
2025001;1000004266;00024694;3360031;0336;PU10060000;;23386495.00 ;0.00 ;23386495.00 ;21333120.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10030000;;483865.00 ;0.00 ;483865.00 ;463331.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10020000;;16386745.00 ;0.00 ;16386745.00 ;15692705.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10010000;;48481495.00 ;0.00 ;48481495.00 ;46428120.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10230000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004266;00024694;3360031;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10010000;;35216820.00 ;0.00 ;35216820.00 ;35216820.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10020000;;11892030.00 ;0.00 ;11892030.00 ;11892030.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10030000;;351835.00 ;0.00 ;351835.00 ;351835.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10060000;;17183520.00 ;0.00 ;17183520.00 ;17183520.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10230000;;1169097.50 ;0.00 ;1169097.50 ;1017424.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU1010000000;;0.00 ;0.00 ;4500600.00 ;4500600.00 ;288984.58 
2025001;1000004474;00024716;3360032;0336;SU1030000000;;0.00 ;0.00 ;2280000.00 ;2280000.00 ;405280.65 
2025001;1000004474;00024716;3360032;0336;SU1030040000;;0.00 ;0.00 ;2280000.00 ;2280000.00 ;405280.65 
2025001;1000004474;00024716;3360032;0336;SU5010000000;;55720142.50 ;938793.00 ;55720142.50 ;55568469.00 ;1143677.72 
2025001;1000004474;00024716;3360032;0336;SU5010010000;;18000000.00 ;0.00 ;18000000.00 ;18000000.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU5010030000;;37720142.50 ;938793.00 ;37720142.50 ;37568469.00 ;1143677.72 
2025001;1000004474;00024716;3360032;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000004474;00024716;3360032;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
