"ROK","IDFPROV","EMISE","EMI_MNO_T"
2022,794360043,"tuhé znečišťující látky (TZL)",0.18
2022,794360083,"tuhé znečišťující látky (TZL)",0.4350
2022,794360083,"těkavé organické látky (VOC)",2.7150
2022,794360261,"oxid uhelnatý (CO)",0.0090
2022,794360261,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2370
2022,794368341,"oxid uhelnatý (CO)",0.0070
2022,794368341,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1550
2022,794368341,"tuhé znečišťující látky (TZL)",0.0010
2022,794368341,"těkavé organické látky (VOC)",2.7970
2022,794390013,"těkavé organické látky (VOC)",0.0070
2022,794480023,"tuhé znečišťující látky (TZL)",0.0020
2022,794730023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.16
2022,794730023,"oxid uhelnatý (CO)",0.0070
2022,794730023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.34
2022,794730023,"tuhé znečišťující látky (TZL)",0.0050
2022,794730023,"těkavé organické látky (VOC)",0.8960
2022,794730073,"oxid uhelnatý (CO)",0.0050
2022,794730073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2022,794730073,"tuhé znečišťující látky (TZL)",0.1240
2022,794730113,"oxid uhelnatý (CO)",0.0690
2022,794730113,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.55
2022,794730281,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5090
2022,794730281,"oxid uhelnatý (CO)",33.1420
2022,794730281,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",125.1340
2022,794730281,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",44.5070
2022,794730281,"tuhé znečišťující látky (TZL)",2.4250
2022,794730491,"organické látky vyjádřené jako celkový organický uhlík (TOC)",5.4260
2022,794730491,"oxid uhelnatý (CO)",0.3240
2022,794730491,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.9130
2022,794730491,"tuhé znečišťující látky (TZL)",0
2022,794730491,"těkavé organické látky (VOC)",2.6950
2022,794730561,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.9210
2022,794730561,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.7560
2022,794730561,"oxid uhelnatý (CO)",0.1540
2022,794730561,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6390
2022,794730561,"tuhé znečišťující látky (TZL)",0.4320
2022,794730561,"těkavé organické látky (VOC)",3.2980
2022,794950013,"tuhé znečišťující látky (TZL)",0.3980
2022,794960043,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0090
2022,794960053,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.006690
2022,794960053,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0050
2022,794960083,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,794960351,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.3190
2022,794960351,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.0080
2022,794960351,"kyselina sírová",0.10
2022,794960351,"oxid uhelnatý (CO)",0.1150
2022,794960351,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.4350
2022,794960351,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0690
2022,794960713,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0020
2022,794960713,"kyselina sírová",0.0050
2022,794960713,"nikl",0
2022,794960713,"oxid uhelnatý (CO)",0.0020
2022,794960713,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1910
2022,794960713,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0040
2022,794960713,"zinek",0
2022,795220033,"tuhé znečišťující látky (TZL)",0.0650
2022,795230063,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,795230103,"tuhé znečišťující látky (TZL)",0.4580
2022,795230143,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3380
2022,795230701,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",1.3780
2022,795230701,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5650
2022,795230701,"oxid uhelnatý (CO)",19.0670
2022,795230701,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",110.7790
2022,795230701,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",269.4840
2022,795230701,"rtuť",0.0021
2022,795230701,"tuhé znečišťující látky (TZL)",1.1320
2022,795230711,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.7880
2022,795230711,"těkavé organické látky (VOC)",0.2650
2022,795230731,"oxid uhelnatý (CO)",31.8760
2022,795230731,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.2830
2022,795230731,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.2930
2022,795230731,"tuhé znečišťující látky (TZL)",5.1910
2022,795230731,"těkavé organické látky (VOC)",2.0880
2022,795231441,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5750
2022,795231441,"oxid uhelnatý (CO)",0.01
2022,795231441,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2260
2022,795231441,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.03
2022,795231441,"tuhé znečišťující látky (TZL)",0.0420
2022,795231451,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0060
2022,795231451,"oxid uhelnatý (CO)",0.0120
2022,795231451,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
2022,795231451,"tuhé znečišťující látky (TZL)",0.0050
2022,795231541,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1810
2022,795231541,"tuhé znečišťující látky (TZL)",0.0420
2022,795231541,"zinek",0.0020
2022,795238241,"oxid uhelnatý (CO)",7.4560
2022,795238241,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.0920
2022,795238263,"oxid uhelnatý (CO)",0.2720
2022,795238263,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2540
2022,795238263,"tuhé znečišťující látky (TZL)",0.1420
2022,795450051,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.1040
2022,795450051,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1170
2022,795450051,"oxid uhelnatý (CO)",0.0460
2022,795450051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3860
2022,795450051,"tuhé znečišťující látky (TZL)",0.1270
2022,795450051,"zinek",0.0000473654
2022,795530311,"oxid uhelnatý (CO)",0.0340
2022,795530311,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0990
2022,795530311,"tuhé znečišťující látky (TZL)",0.0460
2022,795530311,"těkavé organické látky (VOC)",4.0270
2022,795640033,"oxid uhelnatý (CO)",2.4920
2022,795640033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.0690
2022,795640033,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.4530
2022,795640083,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.70
2022,795640083,"oxid uhelnatý (CO)",3.97
2022,795640083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.30
2022,795640083,"tuhé znečišťující látky (TZL)",2.32
2022,795640121,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1460
2022,795640121,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0670
2022,795640121,"tuhé znečišťující látky (TZL)",1.3040
2022,795640441,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.67
2022,795640441,"oxid uhelnatý (CO)",146.43
2022,795640441,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",143.49
2022,795640441,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",2.12
2022,795640441,"tuhé znečišťující látky (TZL)",19.96
2022,795640441,"těkavé organické látky (VOC)",4.5870
2022,795640681,"oxid uhelnatý (CO)",0.0090
2022,795640681,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5310
2022,795640681,"tuhé znečišťující látky (TZL)",0.4480
2022,795640681,"těkavé organické látky (VOC)",17.0910
2022,795640783,"tuhé znečišťující látky (TZL)",0.0030
2022,795710011,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.6910
2022,795710011,"oxid uhelnatý (CO)",0.0370
2022,795710011,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5990
2022,795710011,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,795710011,"tuhé znečišťující látky (TZL)",0.1850
2022,795710013,"oxid uhelnatý (CO)",1.2360
2022,795710013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0910
2022,795710013,"těkavé organické látky (VOC)",4.5860
2022,795710033,"oxid uhelnatý (CO)",13.0280
2022,795710033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",49.4510
2022,795710033,"tuhé znečišťující látky (TZL)",0
2022,795710191,"oxid uhelnatý (CO)",1.05
2022,795710191,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.5010
2022,795710191,"tuhé znečišťující látky (TZL)",0.4380
2022,795710191,"těkavé organické látky (VOC)",12.5770
2022,795710211,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.25
2022,795710211,"organické látky vyjádřené jako celkový organický uhlík (TOC)",4.8040
2022,795710211,"oxid uhelnatý (CO)",6.5190
2022,795710211,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.9060
2022,795710211,"tuhé znečišťující látky (TZL)",0.5460
2022,795710421,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.0180
2022,795710421,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0660
2022,795710421,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3390
2022,795710421,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0090
2022,795710421,"tuhé znečišťující látky (TZL)",0.0510
2022,795710421,"zinek",0
2022,795711071,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.4250
2022,795711071,"oxid uhelnatý (CO)",0.0070
2022,795711071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1530
2022,795711071,"těkavé organické látky (VOC)",5.5180
2022,795711083,"oxid uhelnatý (CO)",0.0610
2022,795711083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0280
2022,795711083,"těkavé organické látky (VOC)",0.3080
2022,795808063,"tuhé znečišťující látky (TZL)",0.0040
2022,795820683,"oxid uhelnatý (CO)",2.4180
2022,795820683,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.4220
2022,795880371,"oxid uhelnatý (CO)",0.0010
2022,795880371,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0260
2022,795880371,"tuhé znečišťující látky (TZL)",0.0050
2022,795880371,"těkavé organické látky (VOC)",2.3090
2022,795900023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",8.0070
2022,795900023,"těkavé organické látky (VOC)",0.0020
2022,795900033,"tuhé znečišťující látky (TZL)",0.02
2022,795960013,"tuhé znečišťující látky (TZL)",4.7920
2022,796120043,"tuhé znečišťující látky (TZL)",0.3650
2022,796120123,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,796220013,"těkavé organické látky (VOC)",0.0690
2022,796660023,"oxid uhelnatý (CO)",0.0560
2022,796660023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7910
2022,796660023,"tuhé znečišťující látky (TZL)",0.0750
2022,796660023,"těkavé organické látky (VOC)",3.2760
2022,796700043,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1310
2022,796700043,"oxid uhelnatý (CO)",0
2022,796700043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0090
2022,796700531,"oxid uhelnatý (CO)",13.4070
2022,796700531,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",10.1620
2022,796890561,"oxid uhelnatý (CO)",0
2022,796890561,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2022,796890561,"tuhé znečišťující látky (TZL)",0
2022,796890571,"oxid uhelnatý (CO)",25.9790
2022,796890571,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",18.5450
2022,796918071,"oxid uhelnatý (CO)",0.0990
2022,796918071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",13.2160
2022,796918071,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0780
2022,796918071,"tuhé znečišťující látky (TZL)",0.7840
2022,797000111,"oxid uhelnatý (CO)",0.2050
2022,797000111,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6360
2022,797000111,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1360
2022,797000111,"sulfan",0.0150
2022,797000111,"těkavé organické látky (VOC)",8.3250
2022,797100013,"oxid uhelnatý (CO)",10.42
2022,797100013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",7.0290
2022,797150023,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0
2022,797150033,"oxid uhelnatý (CO)",0.0040
2022,797150033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0850
2022,797150033,"tuhé znečišťující látky (TZL)",0
2022,797150033,"těkavé organické látky (VOC)",0.0010
2022,797150043,"tuhé znečišťující látky (TZL)",0
2022,797150043,"těkavé organické látky (VOC)",0
2022,797150053,"tuhé znečišťující látky (TZL)",0.5680
2022,797150063,"těkavé organické látky (VOC)",1.4720
2022,797400013,"oxid uhelnatý (CO)",21.3280
2022,797400013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",16.5040
2022,797658081,"oxid uhelnatý (CO)",2.0030
2022,797658081,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1220
2022,797658081,"tuhé znečišťující látky (TZL)",0.09
2022,797760123,"oxid uhelnatý (CO)",12.13
2022,797760123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",10.14
2022,797760123,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.88
2022,797760431,"oxid uhelnatý (CO)",14.4470
2022,797760431,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.8070
2022,797760431,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.2150
2022,797760431,"tuhé znečišťující látky (TZL)",0.6330
2022,797780311,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.53
2022,797780311,"oxid uhelnatý (CO)",9.9680
2022,797780311,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4080
2022,797780311,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.0190
2022,797780311,"tuhé znečišťující látky (TZL)",2.33
2022,797800043,"tuhé znečišťující látky (TZL)",1.8010
2022,797800583,"tuhé znečišťující látky (TZL)",0.28
2022,810100262,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.40
2022,810100262,"oxid uhelnatý (CO)",0.1610
2022,810100262,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.21
2022,810100262,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0170
2022,810100262,"tuhé znečišťující látky (TZL)",0.08
2022,810100442,"těkavé organické látky (VOC)",0.6480
2022,810100492,"oxid uhelnatý (CO)",0.6690
2022,810100492,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6480
2022,810100492,"tuhé znečišťující látky (TZL)",0.0630
2022,810100512,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6190
2022,810100512,"tuhé znečišťující látky (TZL)",0.0930
2022,810100742,"tuhé znečišťující látky (TZL)",0.4350
2022,810170032,"oxid uhelnatý (CO)",1.0210
2022,810170032,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.5060
2022,810170092,"oxid uhelnatý (CO)",8.6140
2022,810170092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",14.6390
2022,810170092,"tuhé znečišťující látky (TZL)",0.1290
2022,810201042,"těkavé organické látky (VOC)",0.0060
2022,810201072,"těkavé organické látky (VOC)",0.0030
2022,810201142,"těkavé organické látky (VOC)",0.0060
2022,810201162,"oxid uhelnatý (CO)",0.0010
2022,810201162,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2022,810204762,"oxid uhelnatý (CO)",55.5270
2022,810204762,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",29.7710
2022,810270112,"tuhé znečišťující látky (TZL)",0.1270
2022,810270122,"tuhé znečišťující látky (TZL)",0.3130
2022,810270142,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0340
2022,810270142,"tuhé znečišťující látky (TZL)",0.0030
2022,810300602,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,810300602,"oxid uhelnatý (CO)",0.0060
2022,810300602,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0680
2022,810300602,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,810300602,"tuhé znečišťující látky (TZL)",0
2022,810300992,"oxid uhelnatý (CO)",0.6870
2022,810300992,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.3150
2022,810300992,"tuhé znečišťující látky (TZL)",0.0250
2022,810301532,"oxid uhelnatý (CO)",0.8280
2022,810301532,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9720
2022,810301532,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.5640
2022,810301532,"tuhé znečišťující látky (TZL)",0.0960
2022,810302362,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,810302362,"oxid uhelnatý (CO)",5.4730
2022,810302362,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.9860
2022,810302362,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,810302362,"tuhé znečišťující látky (TZL)",1.55
2022,810304932,"tuhé znečišťující látky (TZL)",4.0590
2022,810310632,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0520
2022,810310632,"oxid uhelnatý (CO)",0.2450
2022,810310632,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.8170
2022,810310982,"oxid uhelnatý (CO)",0.0620
2022,810310982,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6050
2022,810311142,"tuhé znečišťující látky (TZL)",0.9960
2022,810311812,"oxid uhelnatý (CO)",0.4550
2022,810311812,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1240
2022,810311812,"tuhé znečišťující látky (TZL)",0.0330
2022,810312232,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0290
2022,810312232,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0140
2022,810312232,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0680
2022,810312232,"tuhé znečišťující látky (TZL)",0.0970
2022,810312452,"oxid uhelnatý (CO)",0.0110
2022,810312452,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2430
2022,810312712,"tuhé znečišťující látky (TZL)",0.9330
2022,810370072,"oxid uhelnatý (CO)",0
2022,810370072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1460
2022,810370072,"tuhé znečišťující látky (TZL)",0.02
2022,810370092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.2690
2022,810370092,"tuhé znečišťující látky (TZL)",0.02
2022,810370222,"tuhé znečišťující látky (TZL)",0.2950
2022,810370262,"tuhé znečišťující látky (TZL)",0.2380
2022,810370282,"tuhé znečišťující látky (TZL)",0.0770
2022,810370502,"oxid uhelnatý (CO)",2.3590
2022,810370502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",9.3730
2022,810370502,"tuhé znečišťující látky (TZL)",0.0440
2022,810403532,"oxid uhelnatý (CO)",0.0030
2022,810403532,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.03
2022,810404992,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2470
2022,810404992,"tuhé znečišťující látky (TZL)",0.0080
2022,810500082,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0030
2022,810500082,"oxid uhelnatý (CO)",0.0010
2022,810500082,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0320
2022,810500082,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2022,810500082,"tuhé znečišťující látky (TZL)",0.0010
2022,810570222,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0060
2022,810570322,"těkavé organické látky (VOC)",1.3180
2022,810600132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2150
2022,810600132,"tuhé znečišťující látky (TZL)",0.2150
2022,810600152,"tuhé znečišťující látky (TZL)",0.0570
2022,810600352,"oxid uhelnatý (CO)",0.0030
2022,810600352,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0370
2022,810600352,"tuhé znečišťující látky (TZL)",0.4080
2022,810600672,"oxid uhelnatý (CO)",1.3560
2022,810600672,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.4150
2022,810600672,"tuhé znečišťující látky (TZL)",0
2022,810605072,"tuhé znečišťující látky (TZL)",0.0130
2022,810650222,"oxid uhelnatý (CO)",5.9740
2022,810650222,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.5140
2022,810650862,"oxid uhelnatý (CO)",14.0540
2022,810650862,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",18.3250
2022,810651042,"oxid uhelnatý (CO)",1.3680
2022,810651042,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1280
2022,810651042,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1420
2022,810651042,"tuhé znečišťující látky (TZL)",0.1530
2022,810651552,"tuhé znečišťující látky (TZL)",0.2470
2022,810652102,"oxid uhelnatý (CO)",0.0030
2022,810652102,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2022,810652132,"oxid uhelnatý (CO)",6.6140
2022,810652132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",8.3690
2022,810652142,"oxid uhelnatý (CO)",28.7860
2022,810652142,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",33.9460
2022,810652252,"methan",0.70
2022,810654922,"těkavé organické látky (VOC)",1.06
2022,810654932,"oxid uhelnatý (CO)",0.0170
2022,810654932,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0410
2022,810665072,"oxid uhelnatý (CO)",2.4480
2022,810665072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.7180
2022,810665092,"tuhé znečišťující látky (TZL)",0.4350
2022,810665412,"oxid uhelnatý (CO)",10.0160
2022,810665412,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",7.0920
2022,810665632,"oxid uhelnatý (CO)",0.0070
2022,810665632,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1670
2022,810665632,"tuhé znečišťující látky (TZL)",0.1160
2022,810665892,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0040
2022,810665892,"oxid uhelnatý (CO)",0.0180
2022,810665892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0710
2022,810665892,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2022,810665892,"tuhé znečišťující látky (TZL)",0.0010
2022,810665892,"těkavé organické látky (VOC)",1.22
2022,810666042,"těkavé organické látky (VOC)",0.0010
2022,810666452,"oxid uhelnatý (CO)",0.0170
2022,810666452,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2590
2022,810670092,"oxid uhelnatý (CO)",0.1510
2022,810670092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.09
2022,810670092,"tuhé znečišťující látky (TZL)",0.1010
2022,810670232,"tuhé znečišťující látky (TZL)",0.6820
2022,810700252,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0020
2022,810700252,"oxid uhelnatý (CO)",1.6080
2022,810700252,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2710
2022,810700252,"těkavé organické látky (VOC)",1.4150
2022,810700252,"zinek",0.0020
2022,810700322,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0510
2022,810700322,"oxid uhelnatý (CO)",0.0040
2022,810700322,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.12
2022,810700372,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1480
2022,810700372,"těkavé organické látky (VOC)",0.0050
2022,810700382,"oxid uhelnatý (CO)",0.0030
2022,810700382,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0570
2022,810700512,"těkavé organické látky (VOC)",0.5660
2022,810701302,"tuhé znečišťující látky (TZL)",0.0010
2022,810701302,"těkavé organické látky (VOC)",3.6150
2022,810701402,"tuhé znečišťující látky (TZL)",0.0270
2022,810770032,"tuhé znečišťující látky (TZL)",0.9310
2022,810770102,"oxid uhelnatý (CO)",2.72
2022,810770102,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4560
2022,810770102,"těkavé organické látky (VOC)",2.7170
2022,810770112,"těkavé organické látky (VOC)",0.3780
2022,810801022,"oxid uhelnatý (CO)",0.0050
2022,810801022,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.01
2022,810803472,"oxid uhelnatý (CO)",7.9610
2022,810803472,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.6830
2022,810803502,"oxid uhelnatý (CO)",33.5070
2022,810803502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",51.1920
2022,810803512,"oxid uhelnatý (CO)",1.2490
2022,810803512,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",16.8940
2022,810815052,"oxid uhelnatý (CO)",0.0010
2022,810815052,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0120
2022,810815052,"těkavé organické látky (VOC)",0.7370
2022,810870052,"těkavé organické látky (VOC)",0
2022,810900032,"oxid uhelnatý (CO)",0.0520
2022,810900032,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1620
2022,810900072,"oxid uhelnatý (CO)",0.0120
2022,810900072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0240
2022,810900142,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4330
2022,810900142,"těkavé organické látky (VOC)",0.2490
2022,810900332,"oxid uhelnatý (CO)",0.0060
2022,810900332,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0060
2022,810970072,"tuhé znečišťující látky (TZL)",0.5530
2022,811000432,"oxid uhelnatý (CO)",0.2110
2022,811000432,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.26
2022,811070082,"tuhé znečišťující látky (TZL)",0.0810
2022,811100232,"oxid uhelnatý (CO)",1.6560
2022,811100232,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.07
2022,811100522,"oxid uhelnatý (CO)",0.0040
2022,811100522,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0180
2022,811100522,"těkavé organické látky (VOC)",3.1240
2022,811100642,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.8670
2022,811100642,"tuhé znečišťující látky (TZL)",0.2230
2022,811100762,"oxid uhelnatý (CO)",21.4120
2022,811100762,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",32.1380
2022,811100842,"oxid uhelnatý (CO)",3.4130
