Rok,Orgán finanční správy,Druh příjmu,Počet evidovaných DS celkem,Evidovaných DS "FO",Evidovaných DS "PO",Evidovaných DS "PP"_"ZO",Evidovaných DS "O"_"K",Počet aktivních DS celkem,Aktivních DS "FO",Aktivních DS "PO",Aktivních DS "PP"_"ZO",Aktivních DS "O"_"K"
2018,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - zahraniční osoby,3,0,3,0,0,3,0,3,0,0
2018,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,537,422,115,0,0,537,422,115,0,0
2018,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - ostatní,178,105,14,0,59,99,99,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - celkem,42425,29006,13123,0,285,25858,15610,9965,0,274
2018,FÚ pro Plzeňský kraj,Daň z příjmů PO,26641,0,26138,0,503,26126,0,25623,0,503
2018,FÚ pro Plzeňský kraj,Daň z příjmů FO - podnikatelé,133124,133124,0,0,0,49333,49333,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z příjmů FO - bez příjmu podle § 7,18972,18972,0,0,0,15940,15940,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z příjmů FO - nepodnikatelé,51502,51502,0,0,0,48645,48645,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z příjmů FO - celkem,203598,203598,0,0,0,113918,113918,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z příjmů FO - závislá činnost,34460,17717,15982,255,506,27065,12327,14002,231,505
2018,FÚ pro Plzeňský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2830,204,2488,41,97,2330,164,2078,38,50
2018,FÚ pro Plzeňský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,25800,10676,14416,203,505,21562,8212,12661,184,505
2018,FÚ pro Plzeňský kraj,Daň silniční,61909,49726,12015,0,168,44011,33730,10143,0,138
2018,FÚ pro Plzeňský kraj,Daně s povinnou registrací - celkem,234210,206126,27314,264,506,153135,126157,26233,239,506
2018,FÚ pro Plzeňský kraj,Daň z nemovitých věcí,306240,296858,8920,0,462,239179,233098,5655,0,426
2018,FÚ pro Plzeňský kraj,Daň dědická,2034,2030,3,0,1,7,7,0,0,0
2018,FÚ pro Plzeňský kraj,Daň darovací,3902,3704,123,0,75,0,0,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z převodu nemovitostí,23649,22022,1201,0,426,0,0,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z nabytí nemovitých věcí,25253,23235,1683,0,335,13457,12576,878,0,3
2018,FÚ pro Plzeňský kraj,Majetkové daně - celkem,318652,308679,9469,0,504,242898,236605,5867,0,426
2018,FÚ pro Plzeňský kraj,Loterie a jiné podobné hry,33,0,30,0,3,0,0,0,0,0
2018,FÚ pro Plzeňský kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2018,FÚ pro Plzeňský kraj,Pokuty v blokovém a správním řízení,436,326,94,0,16,,,,,
2018,FÚ pro Plzeňský kraj,Odvody za porušení rozpočtové kázně,709,214,265,0,230,,,,,
2018,FÚ pro Plzeňský kraj,Ekologické druhy příjmů,265,111,90,0,64,,,,,
2018,FÚ pro Plzeňský kraj,Depozitní druhy příjmů,10439,8501,1896,0,42,,,,,
2018,FÚ pro Plzeňský kraj,Daně staré daňové soustavy,3721,3476,227,0,18,,,,,
2018,FÚ pro Plzeňský kraj,Druhy příjmů nezahrnuté,22704,17607,4818,18,261,,,,,
2018,FÚ pro Plzeňský kraj,Celkem počet DS,430887,398082,32018,264,523,320690,291503,28428,239,520
2018,FÚ pro Karlovarský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,19210,12994,6142,0,66,10646,6228,4349,0,63
2018,FÚ pro Karlovarský kraj,Daň z přidané hodnoty - zahraniční osoby,0,0,0,0,0,0,0,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,413,324,88,0,1,413,324,88,0,1
2018,FÚ pro Karlovarský kraj,Daň z přidané hodnoty - ostatní,72,45,14,0,13,42,41,1,0,0
2018,FÚ pro Karlovarský kraj,Daň z přidané hodnoty - celkem,19679,13362,6238,0,71,11100,6592,4438,0,64
2018,FÚ pro Karlovarský kraj,Daň z příjmů PO,14692,0,14558,0,134,14502,0,14368,0,134
2018,FÚ pro Karlovarský kraj,Daň z příjmů FO - podnikatelé,66804,66804,0,0,0,22457,22457,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z příjmů FO - bez příjmu podle § 7,8518,8518,0,0,0,7333,7333,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z příjmů FO - nepodnikatelé,21850,21850,0,0,0,20567,20567,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z příjmů FO - celkem,97172,97172,0,0,0,50357,50357,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z příjmů FO - závislá činnost,18452,9649,8475,194,134,13877,6138,7435,170,134
2018,FÚ pro Karlovarský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,1471,87,1289,20,75,1076,65,971,16,24
2018,FÚ pro Karlovarský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,14153,6088,7772,160,133,11753,4583,6896,141,133
2018,FÚ pro Karlovarský kraj,Daň silniční,28247,22160,6025,0,62,18610,13500,5056,0,54
2018,FÚ pro Karlovarský kraj,Daně s povinnou registrací - celkem,114335,98573,15424,204,134,70401,55090,14999,178,134
2018,FÚ pro Karlovarský kraj,Daň z nemovitých věcí,136729,130658,5937,0,134,111470,107410,3954,0,106
2018,FÚ pro Karlovarský kraj,Daň dědická,711,706,3,0,2,0,0,0,0,0
2018,FÚ pro Karlovarský kraj,Daň darovací,1697,1523,136,0,38,0,0,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z převodu nemovitostí,12757,11808,819,0,130,0,0,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z nabytí nemovitých věcí,13808,12733,960,0,115,7333,6876,455,0,2
2018,FÚ pro Karlovarský kraj,Majetkové daně - celkem,143304,136862,6299,0,143,113703,109514,4082,0,107
2018,FÚ pro Karlovarský kraj,Loterie a jiné podobné hry,65,0,56,0,9,0,0,0,0,0
2018,FÚ pro Karlovarský kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2018,FÚ pro Karlovarský kraj,Pokuty v blokovém a správním řízení,539,448,81,0,10,,,,,
2018,FÚ pro Karlovarský kraj,Odvody za porušení rozpočtové kázně,364,129,157,0,78,,,,,
2018,FÚ pro Karlovarský kraj,Ekologické druhy příjmů,194,104,61,0,29,,,,,
2018,FÚ pro Karlovarský kraj,Depozitní druhy příjmů,4936,3969,963,0,4,,,,,
2018,FÚ pro Karlovarský kraj,Daně staré daňové soustavy,1660,1474,179,1,6,,,,,
2018,FÚ pro Karlovarský kraj,Druhy příjmů nezahrnuté,13317,10626,2613,5,65,,,,,
2018,FÚ pro Karlovarský kraj,Celkem počet DS,199383,181039,17994,206,144,151394,134607,16471,178,138
2018,FÚ pro Ústecký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,46772,32540,14064,0,162,26850,16802,9911,0,132
2018,FÚ pro Ústecký kraj,Daň z přidané hodnoty - zahraniční osoby,10,4,6,0,0,10,4,6,0,0
2018,FÚ pro Ústecký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,664,569,95,0,0,664,569,95,0,0
2018,FÚ pro Ústecký kraj,Daň z přidané hodnoty - ostatní,190,109,28,0,53,94,94,0,0,0
2018,FÚ pro Ústecký kraj,Daň z přidané hodnoty - celkem,47564,33214,14177,0,167,27616,17467,10012,0,132
2018,FÚ pro Ústecký kraj,Daň z příjmů PO,29137,0,28783,0,354,28540,0,28188,0,352
2018,FÚ pro Ústecký kraj,Daň z příjmů FO - podnikatelé,150930,150930,0,0,0,56599,56599,0,0,0
2018,FÚ pro Ústecký kraj,Daň z příjmů FO - bez příjmu podle § 7,17618,17618,0,0,0,14511,14511,0,0,0
2018,FÚ pro Ústecký kraj,Daň z příjmů FO - nepodnikatelé,58438,58438,0,0,0,54911,54911,0,0,0
2018,FÚ pro Ústecký kraj,Daň z příjmů FO - celkem,226986,226986,0,0,0,126021,126021,0,0,0
2018,FÚ pro Ústecký kraj,Daň z příjmů FO - závislá činnost,43798,23948,19168,326,356,33140,15719,16780,286,355
2018,FÚ pro Ústecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,3417,197,2964,36,220,2376,170,2109,27,70
2018,FÚ pro Ústecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,30091,13379,16103,253,356,23578,9275,13730,218,355
2018,FÚ pro Ústecký kraj,Daň silniční,68047,54331,13605,0,111,44494,33195,11231,0,68
2018,FÚ pro Ústecký kraj,Daně s povinnou registrací - celkem,262187,230872,30614,345,356,167495,137250,29591,299,355
2018,FÚ pro Ústecký kraj,Daň z nemovitých věcí,313198,301707,11238,0,253,261046,253395,7524,0,127
2018,FÚ pro Ústecký kraj,Daň dědická,2395,2372,16,0,7,8,8,0,0,0
2018,FÚ pro Ústecký kraj,Daň darovací,4649,4105,373,0,171,0,0,0,0,0
2018,FÚ pro Ústecký kraj,Daň z převodu nemovitostí,29854,27729,1785,0,340,0,0,0,0,0
2018,FÚ pro Ústecký kraj,Daň z nabytí nemovitých věcí,31777,29329,2143,0,305,16782,15706,1072,0,4
2018,FÚ pro Ústecký kraj,Majetkové daně - celkem,329795,317403,12032,0,360,266713,258770,7816,0,127
2018,FÚ pro Ústecký kraj,Loterie a jiné podobné hry,43,0,40,0,3,0,0,0,0,0
2018,FÚ pro Ústecký kraj,Daň z hazardních her,4,2,2,0,0,2,2,0,0,0
2018,FÚ pro Ústecký kraj,Pokuty v blokovém a správním řízení,1034,886,137,0,11,,,,,
2018,FÚ pro Ústecký kraj,Odvody za porušení rozpočtové kázně,1412,579,610,0,223,,,,,
2018,FÚ pro Ústecký kraj,Ekologické druhy příjmů,246,121,85,0,40,,,,,
2018,FÚ pro Ústecký kraj,Depozitní druhy příjmů,10787,9169,1604,6,8,,,,,
2018,FÚ pro Ústecký kraj,Daně staré daňové soustavy,5157,4864,290,0,3,,,,,
2018,FÚ pro Ústecký kraj,Druhy příjmů nezahrnuté,28408,21949,6109,22,327,,,,,
2018,FÚ pro Ústecký kraj,Celkem počet DS,465053,428403,35937,345,368,361658,328251,32746,299,362
2018,FÚ pro Liberecký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,31241,21475,9645,0,116,18469,11345,7020,0,100
2018,FÚ pro Liberecký kraj,Daň z přidané hodnoty - zahraniční osoby,2,0,2,0,0,2,0,2,0,0
2018,FÚ pro Liberecký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,390,326,64,0,0,390,326,64,0,0
2018,FÚ pro Liberecký kraj,Daň z přidané hodnoty - ostatní,129,96,5,0,28,88,88,0,0,0
2018,FÚ pro Liberecký kraj,Daň z přidané hodnoty - celkem,31724,21889,9713,0,117,18948,11758,7086,0,100
2018,FÚ pro Liberecký kraj,Daň z příjmů PO,17934,0,17719,0,215,17696,0,17481,0,215
2018,FÚ pro Liberecký kraj,Daň z příjmů FO - podnikatelé,95965,95965,0,0,0,39434,39434,0,0,0
2018,FÚ pro Liberecký kraj,Daň z příjmů FO - bez příjmu podle § 7,11809,11809,0,0,0,9479,9479,0,0,0
2018,FÚ pro Liberecký kraj,Daň z příjmů FO - nepodnikatelé,33314,33314,0,0,0,31669,31669,0,0,0
2018,FÚ pro Liberecký kraj,Daň z příjmů FO - celkem,141088,141088,0,0,0,80582,80582,0,0,0
2018,FÚ pro Liberecký kraj,Daň z příjmů FO - závislá činnost,24725,12551,11619,338,217,18603,8047,10034,306,216
2018,FÚ pro Liberecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,1944,142,1702,22,78,1367,108,1217,21,21
2018,FÚ pro Liberecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,17167,6967,9793,191,216,13742,5038,8334,154,216
2018,FÚ pro Liberecký kraj,Daň silniční,44008,34832,9110,0,66,28646,21014,7587,0,45
2018,FÚ pro Liberecký kraj,Daně s povinnou registrací - celkem,162082,142785,18736,344,217,105918,87275,18114,313,216
2018,FÚ pro Liberecký kraj,Daň z nemovitých věcí,197515,189650,7660,0,205,167325,162003,5179,0,143
2018,FÚ pro Liberecký kraj,Daň dědická,1385,1373,7,0,5,2,2,0,0,0
2018,FÚ pro Liberecký kraj,Daň darovací,2922,2630,217,0,75,0,0,0,0,0
2018,FÚ pro Liberecký kraj,Daň z převodu nemovitostí,15792,14479,1109,0,204,1,1,0,0,0
2018,FÚ pro Liberecký kraj,Daň z nabytí nemovitých věcí,18523,17002,1342,0,179,9638,8944,692,0,2
2018,FÚ pro Liberecký kraj,Majetkové daně - celkem,205973,197580,8160,0,233,170599,165094,5361,0,144
2018,FÚ pro Liberecký kraj,Loterie a jiné podobné hry,15,0,15,0,0,0,0,0,0,0
2018,FÚ pro Liberecký kraj,Daň z hazardních her,1,0,1,0,0,1,0,1,0,0
2018,FÚ pro Liberecký kraj,Pokuty v blokovém a správním řízení,417,347,65,0,5,,,,,
2018,FÚ pro Liberecký kraj,Odvody za porušení rozpočtové kázně,306,102,139,0,65,,,,,
2018,FÚ pro Liberecký kraj,Ekologické druhy příjmů,264,139,88,0,37,,,,,
2018,FÚ pro Liberecký kraj,Depozitní druhy příjmů,7381,6072,1302,2,5,,,,,
2018,FÚ pro Liberecký kraj,Daně staré daňové soustavy,3943,3532,408,1,2,,,,,
2018,FÚ pro Liberecký kraj,Druhy příjmů nezahrnuté,12337,8860,3384,15,77,,,,,
2018,FÚ pro Liberecký kraj,Celkem počet DS,288391,264788,23022,344,237,229281,208068,20668,313,232
2018,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,37164,26215,10774,0,173,24888,15813,8912,0,161
2018,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - zahraniční osoby,6,2,4,0,0,6,2,4,0,0
2018,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,577,482,92,0,3,577,482,92,0,3
2018,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - ostatní,131,106,10,0,15,94,94,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z přidané hodnoty - celkem,37849,26797,10874,0,176,25565,16391,9008,0,164
2018,FÚ pro Královéhradecký kraj,Daň z příjmů PO,22789,0,22342,0,447,22522,0,22076,0,446
2018,FÚ pro Královéhradecký kraj,Daň z příjmů FO - podnikatelé,112271,112271,0,0,0,51025,51025,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z příjmů FO - bez příjmu podle § 7,15592,15592,0,0,0,13204,13204,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z příjmů FO - nepodnikatelé,55129,55129,0,0,0,51801,51801,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z příjmů FO - celkem,182992,182992,0,0,0,116030,116030,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z příjmů FO - závislá činnost,31552,15874,14824,405,449,26395,12062,13541,343,449
2018,FÚ pro Královéhradecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2232,185,1853,36,158,1543,159,1309,32,43
2018,FÚ pro Královéhradecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,25129,10694,13678,309,448,21642,8595,12343,260,444
2018,FÚ pro Královéhradecký kraj,Daň silniční,55859,45097,10648,0,114,42133,32519,9537,0,77
2018,FÚ pro Královéhradecký kraj,Daně s povinnou registrací - celkem,209767,185360,23534,424,449,149994,126298,22893,354,449
2018,FÚ pro Královéhradecký kraj,Daň z nemovitých věcí,272565,263369,8812,0,384,226278,219780,6197,0,301
2018,FÚ pro Královéhradecký kraj,Daň dědická,1801,1790,9,0,2,88,88,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň darovací,3704,3470,168,0,66,0,0,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z převodu nemovitostí,24791,23115,1274,0,402,0,0,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z nabytí nemovitých věcí,21772,19842,1643,0,287,11795,10899,893,0,3
2018,FÚ pro Královéhradecký kraj,Majetkové daně - celkem,285077,275254,9355,0,468,230269,223560,6408,0,301
2018,FÚ pro Královéhradecký kraj,Loterie a jiné podobné hry,64,0,59,0,5,0,0,0,0,0
2018,FÚ pro Královéhradecký kraj,Daň z hazardních her,1,1,0,0,0,1,1,0,0,0
2018,FÚ pro Královéhradecký kraj,Pokuty v blokovém a správním řízení,339,281,52,0,6,,,,,
2018,FÚ pro Královéhradecký kraj,Odvody za porušení rozpočtové kázně,630,199,280,0,151,,,,,
2018,FÚ pro Královéhradecký kraj,Ekologické druhy příjmů,457,213,172,0,72,,,,,
2018,FÚ pro Královéhradecký kraj,Depozitní druhy příjmů,7100,5779,1311,3,7,,,,,
2018,FÚ pro Královéhradecký kraj,Daně staré daňové soustavy,2172,2005,165,0,2,,,,,
2018,FÚ pro Královéhradecký kraj,Druhy příjmů nezahrnuté,13368,9338,3787,19,224,,,,,
2018,FÚ pro Královéhradecký kraj,Celkem počet DS,385200,356215,28081,424,480,307320,280975,25519,354,472
2018,FÚ pro Pardubický kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,33968,23669,10118,0,176,21588,13350,8065,0,168
2018,FÚ pro Pardubický kraj,Daň z přidané hodnoty - zahraniční osoby,4,0,4,0,0,4,0,4,0,0
2018,FÚ pro Pardubický kraj,Daň z přidané hodnoty - tuzemské osoby - OID,414,342,71,0,1,414,342,71,0,1
2018,FÚ pro Pardubický kraj,Daň z přidané hodnoty - ostatní,109,87,8,0,14,79,79,0,0,0
2018,FÚ pro Pardubický kraj,Daň z přidané hodnoty - celkem,34471,24092,10194,0,180,22084,13770,8140,0,169
2018,FÚ pro Pardubický kraj,Daň z příjmů PO,19149,0,18694,0,455,18958,0,18505,0,453
2018,FÚ pro Pardubický kraj,Daň z příjmů FO - podnikatelé,96869,96869,0,0,0,44811,44811,0,0,0
2018,FÚ pro Pardubický kraj,Daň z příjmů FO - bez příjmu podle § 7,14333,14333,0,0,0,12478,12478,0,0,0
2018,FÚ pro Pardubický kraj,Daň z příjmů FO - nepodnikatelé,56128,56128,0,0,0,54199,54199,0,0,0
2018,FÚ pro Pardubický kraj,Daň z příjmů FO - celkem,167330,167330,0,0,0,111488,111488,0,0,0
2018,FÚ pro Pardubický kraj,Daň z příjmů FO - závislá činnost,28009,14714,12629,207,459,22744,10788,11317,180,459
2018,FÚ pro Pardubický kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2178,153,1824,26,175,1465,122,1261,24,58
2018,FÚ pro Pardubický kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,22691,10135,11923,173,460,19604,8189,10799,158,458
2018,FÚ pro Pardubický kraj,Daň silniční,50727,41037,9569,0,121,36797,28283,8440,0,74
2018,FÚ pro Pardubický kraj,Daně s povinnou registrací - celkem,190319,169668,19972,219,460,139917,119882,19387,188,460
2018,FÚ pro Pardubický kraj,Daň z nemovitých věcí,254797,246877,7539,0,381,211621,206207,5147,0,267
2018,FÚ pro Pardubický kraj,Daň dědická,2217,2210,6,0,1,81,81,0,0,0
2018,FÚ pro Pardubický kraj,Daň darovací,3358,3008,223,0,127,0,0,0,0,0
2018,FÚ pro Pardubický kraj,Daň z převodu nemovitostí,22862,21371,1082,0,409,0,0,0,0,0
2018,FÚ pro Pardubický kraj,Daň z nabytí nemovitých věcí,21523,19602,1607,0,314,11678,10802,874,0,2
2018,FÚ pro Pardubický kraj,Majetkové daně - celkem,267017,258517,8021,0,479,215502,209896,5339,0,267
2018,FÚ pro Pardubický kraj,Loterie a jiné podobné hry,86,0,83,0,3,0,0,0,0,0
2018,FÚ pro Pardubický kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2018,FÚ pro Pardubický kraj,Pokuty v blokovém a správním řízení,101,56,43,0,2,,,,,
2018,FÚ pro Pardubický kraj,Odvody za porušení rozpočtové kázně,479,129,200,0,150,,,,,
2018,FÚ pro Pardubický kraj,Ekologické druhy příjmů,254,123,90,0,41,,,,,
2018,FÚ pro Pardubický kraj,Depozitní druhy příjmů,4898,3887,1008,1,2,,,,,
2018,FÚ pro Pardubický kraj,Daně staré daňové soustavy,3329,3037,290,0,2,,,,,
2018,FÚ pro Pardubický kraj,Druhy příjmů nezahrnuté,13240,8924,4053,12,247,,,,,
2018,FÚ pro Pardubický kraj,Celkem počet DS,354897,330313,23865,219,500,285098,262937,21479,188,494
2018,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - tuzemské osoby - registrované,32884,24518,8109,0,257,21614,14683,6688,0,243
2018,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - zahraniční osoby,0,0,0,0,0,0,0,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - tuzemské osoby - OID,341,292,48,0,1,341,292,48,0,1
2018,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - ostatní,140,106,14,0,20,105,105,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - celkem,33334,24911,8162,0,261,22059,15079,6736,0,244
2018,FÚ pro Kraj Vysočina,Daň z příjmů PO,18688,0,17983,0,705,18482,0,17777,0,705
2018,FÚ pro Kraj Vysočina,Daň z příjmů FO - podnikatelé,93422,93422,0,0,0,45749,45749,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z příjmů FO - bez příjmu podle § 7,15387,15387,0,0,0,11877,11877,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z příjmů FO - nepodnikatelé,58638,58638,0,0,0,55974,55974,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z příjmů FO - celkem,167447,167447,0,0,0,113600,113600,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z příjmů FO - závislá činnost,24781,13510,10398,168,705,19504,9283,9362,156,703
2018,FÚ pro Kraj Vysočina,Daň z příjmů PO - srážkou dle zvláštní sazby,1734,99,1446,29,160,1351,75,1183,26,67
2018,FÚ pro Kraj Vysočina,Daň z příjmů FO - srážkou dle zvláštní sazby,17741,7268,9648,119,706,15454,5822,8823,108,701
2018,FÚ pro Kraj Vysočina,Daň silniční,47060,39280,7667,0,113,33680,26752,6849,0,79
2018,FÚ pro Kraj Vysočina,Daně s povinnou registrací - celkem,188644,169335,18427,176,706,139268,120402,18001,159,706
2018,FÚ pro Kraj Vysočina,Daň z nemovitých věcí,257290,249218,7467,0,605,224619,218911,5164,0,544
2018,FÚ pro Kraj Vysočina,Daň dědická,1632,1611,9,0,12,1,1,0,0,0
2018,FÚ pro Kraj Vysočina,Daň darovací,4020,3634,215,0,171,0,0,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z převodu nemovitostí,21445,19747,1078,0,620,0,0,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z nabytí nemovitých věcí,21933,19918,1580,0,435,11642,10801,838,0,3
2018,FÚ pro Kraj Vysočina,Majetkové daně - celkem,266594,257922,7950,0,722,227903,222009,5350,0,544
2018,FÚ pro Kraj Vysočina,Loterie a jiné podobné hry,18,0,16,0,2,0,0,0,0,0
2018,FÚ pro Kraj Vysočina,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2018,FÚ pro Kraj Vysočina,Pokuty v blokovém a správním řízení,191,122,64,0,5,,,,,
2018,FÚ pro Kraj Vysočina,Odvody za porušení rozpočtové kázně,545,177,227,0,141,,,,,
2018,FÚ pro Kraj Vysočina,Ekologické druhy příjmů,476,212,137,0,127,,,,,
2018,FÚ pro Kraj Vysočina,Depozitní druhy příjmů,6353,5421,924,1,7,,,,,
2018,FÚ pro Kraj Vysočina,Daně staré daňové soustavy,2757,2544,184,3,26,,,,,
2018,FÚ pro Kraj Vysočina,Druhy příjmů nezahrnuté,13500,9755,3468,4,273,,,,,
2018,FÚ pro Kraj Vysočina,Celkem počet DS,347711,324392,22401,176,742,292433,271433,20120,159,721
