"Ukazatel","IndicatorType","Pohlaví","POHL2","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Hodnota"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Jihozápad","CZ03","601036"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Severozápad","CZ04","574549"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Severovýchod","CZ05","759430"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Jihovýchod","CZ06","839843"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Střední Morava","CZ07","630506"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Moravskoslezsko","CZ08","638766"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Hlavní město Praha","CZ010","615628"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Středočeský kraj","CZ020","593848"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Jihočeský kraj","CZ031","319458"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Plzeňský kraj","CZ032","281578"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Karlovarský kraj","CZ041","155356"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Ústecký kraj","CZ042","419193"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Liberecký kraj","CZ051","220250"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Královéhradecký kraj","CZ052","281015"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Pardubický kraj","CZ053","258165"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Kraj Vysočina","CZ063","258066"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Jihomoravský kraj","CZ064","581777"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Olomoucký kraj","CZ071","328010"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Zlínský kraj","CZ072","302496"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2006","2006","Moravskoslezský kraj","CZ080","638766"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Česko","CZ","5274588"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Praha","CZ01","620248"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Střední Čechy","CZ02","603204"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Jihozápad","CZ03","603698"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Severozápad","CZ04","575714"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Severovýchod","CZ05","761330"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Jihovýchod","CZ06","841772"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Střední Morava","CZ07","630603"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Moravskoslezsko","CZ08","638019"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Hlavní město Praha","CZ010","620248"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Středočeský kraj","CZ020","603204"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Jihočeský kraj","CZ031","320424"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Plzeňský kraj","CZ032","283274"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Karlovarský kraj","CZ041","155727"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Ústecký kraj","CZ042","419987"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Liberecký kraj","CZ051","221118"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Královéhradecký kraj","CZ052","281260"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Pardubický kraj","CZ053","258952"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Kraj Vysočina","CZ063","258642"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Jihomoravský kraj","CZ064","583130"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Olomoucký kraj","CZ071","328131"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Zlínský kraj","CZ072","302472"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2007","2007","Moravskoslezský kraj","CZ080","638019"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Česko","CZ","5316360"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Praha","CZ01","631247"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Střední Čechy","CZ02","616276"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Jihozápad","CZ03","608393"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Severozápad","CZ04","580097"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Severovýchod","CZ05","765653"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Jihovýchod","CZ06","845744"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Střední Morava","CZ07","631077"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Moravskoslezsko","CZ08","637873"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Hlavní město Praha","CZ010","631247"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Středočeský kraj","CZ020","616276"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Jihočeský kraj","CZ031","321834"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Plzeňský kraj","CZ032","286559"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Karlovarský kraj","CZ041","157028"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Ústecký kraj","CZ042","423069"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Liberecký kraj","CZ051","222692"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Královéhradecký kraj","CZ052","282312"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Pardubický kraj","CZ053","260649"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Kraj Vysočina","CZ063","259287"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Jihomoravský kraj","CZ064","586457"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Olomoucký kraj","CZ071","328369"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Zlínský kraj","CZ072","302708"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2008","2008","Moravskoslezský kraj","CZ080","637873"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Česko","CZ","5340983"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Praha","CZ01","637935"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Střední Čechy","CZ02","627012"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Jihozápad","CZ03","611288"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Severozápad","CZ04","580354"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Severovýchod","CZ05","767890"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Jihovýchod","CZ06","848467"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Střední Morava","CZ07","631084"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Moravskoslezsko","CZ08","636953"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Hlavní město Praha","CZ010","637935"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Středočeský kraj","CZ020","627012"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Jihočeský kraj","CZ031","322705"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Plzeňský kraj","CZ032","288583"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Karlovarský kraj","CZ041","156752"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Ústecký kraj","CZ042","423602"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Liberecký kraj","CZ051","223674"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Královéhradecký kraj","CZ052","282706"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Pardubický kraj","CZ053","261510"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Kraj Vysočina","CZ063","259620"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Jihomoravský kraj","CZ064","588847"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Olomoucký kraj","CZ071","328320"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Zlínský kraj","CZ072","302764"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2009","2009","Moravskoslezský kraj","CZ080","636953"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Česko","CZ","5356465"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Praha","CZ01","642399"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Střední Čechy","CZ02","636509"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Jihozápad","CZ03","612536"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Severozápad","CZ04","580024"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Severovýchod","CZ05","768932"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Jihovýchod","CZ06","849726"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Střední Morava","CZ07","630668"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Moravskoslezsko","CZ08","635671"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Hlavní město Praha","CZ010","642399"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Středočeský kraj","CZ020","636509"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Jihočeský kraj","CZ031","323399"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Plzeňský kraj","CZ032","289137"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Karlovarský kraj","CZ041","156593"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Ústecký kraj","CZ042","423431"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Liberecký kraj","CZ051","224253"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Královéhradecký kraj","CZ052","282706"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Pardubický kraj","CZ053","261973"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Kraj Vysočina","CZ063","259402"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Jihomoravský kraj","CZ064","590324"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Olomoucký kraj","CZ071","328241"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Zlínský kraj","CZ072","302427"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2010","2010","Moravskoslezský kraj","CZ080","635671"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Česko","CZ","5343663"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Praha","CZ01","637157"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Střední Čechy","CZ02","644325"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Jihozápad","CZ03","611438"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Severozápad","CZ04","573558"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Severovýchod","CZ05","766594"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Jihovýchod","CZ06","852798"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Střední Morava","CZ07","628071"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Moravskoslezsko","CZ08","629722"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Hlavní město Praha","CZ010","637157"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Středočeský kraj","CZ020","644325"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Jihočeský kraj","CZ031","322720"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Plzeňský kraj","CZ032","288718"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Karlovarský kraj","CZ041","153942"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Ústecký kraj","CZ042","419616"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Liberecký kraj","CZ051","223442"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Královéhradecký kraj","CZ052","281774"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Pardubický kraj","CZ053","261378"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Kraj Vysočina","CZ063","258028"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Jihomoravský kraj","CZ064","594770"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Olomoucký kraj","CZ071","326736"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Zlínský kraj","CZ072","301335"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2011","2011","Moravskoslezský kraj","CZ080","629722"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Česko","CZ","5348373"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Praha","CZ01","639430"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Střední Čechy","CZ02","650891"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Jihozápad","CZ03","612044"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Severozápad","CZ04","571892"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Severovýchod","CZ05","766353"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Jihovýchod","CZ06","853661"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Střední Morava","CZ07","626900"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Moravskoslezsko","CZ08","627202"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Hlavní město Praha","CZ010","639430"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Středočeský kraj","CZ020","650891"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Jihočeský kraj","CZ031","322936"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Plzeňský kraj","CZ032","289108"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Karlovarský kraj","CZ041","153350"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Ústecký kraj","CZ042","418542"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Liberecký kraj","CZ051","223555"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Královéhradecký kraj","CZ052","281367"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Pardubický kraj","CZ053","261431"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Kraj Vysočina","CZ063","257758"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Jihomoravský kraj","CZ064","595903"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Olomoucký kraj","CZ071","326193"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Zlínský kraj","CZ072","300707"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2012","2012","Moravskoslezský kraj","CZ080","627202"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Česko","CZ","5349102"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Praha","CZ01","640721"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Střední Čechy","CZ02","656964"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Jihozápad","CZ03","612385"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Severozápad","CZ04","569926"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Severovýchod","CZ05","765318"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Jihovýchod","CZ06","853868"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Střední Morava","CZ07","625240"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Moravskoslezsko","CZ08","624680"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Hlavní město Praha","CZ010","640721"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Středočeský kraj","CZ020","656964"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Jihočeský kraj","CZ031","322807"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Plzeňský kraj","CZ032","289578"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Karlovarský kraj","CZ041","152588"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Ústecký kraj","CZ042","417338"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Liberecký kraj","CZ051","223479"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Královéhradecký kraj","CZ052","280746"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Pardubický kraj","CZ053","261093"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Kraj Vysočina","CZ063","257155"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Jihomoravský kraj","CZ064","596713"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Olomoucký kraj","CZ071","325434"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Zlínský kraj","CZ072","299806"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2013","2013","Moravskoslezský kraj","CZ080","624680"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Česko","CZ","5355637"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Praha","CZ01","644639"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Střední Čechy","CZ02","663013"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Jihozápad","CZ03","613024"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Severozápad","CZ04","568178"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Severovýchod","CZ05","765355"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Jihovýchod","CZ06","854593"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Střední Morava","CZ07","624462"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Moravskoslezsko","CZ08","622373"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Hlavní město Praha","CZ010","644639"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Středočeský kraj","CZ020","663013"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Jihočeský kraj","CZ031","323057"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Plzeňský kraj","CZ032","289967"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Karlovarský kraj","CZ041","151839"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Ústecký kraj","CZ042","416339"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Liberecký kraj","CZ051","223507"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Královéhradecký kraj","CZ052","280609"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Pardubický kraj","CZ053","261239"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Kraj Vysočina","CZ063","256807"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Jihomoravský kraj","CZ064","597786"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Olomoucký kraj","CZ071","325241"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Zlínský kraj","CZ072","299221"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2014","2014","Moravskoslezský kraj","CZ080","622373"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Česko","CZ","5362700"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Praha","CZ01","650327"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Střední Čechy","CZ02","668817"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Jihozápad","CZ03","613766"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Severozápad","CZ04","566323"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Severovýchod","CZ05","764847"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Jihovýchod","CZ06","855383"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Střední Morava","CZ07","623279"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Moravskoslezsko","CZ08","619958"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Hlavní město Praha","CZ010","650327"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Středočeský kraj","CZ020","668817"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Jihočeský kraj","CZ031","323173"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Plzeňský kraj","CZ032","290593"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Karlovarský kraj","CZ041","151079"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Ústecký kraj","CZ042","415244"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Liberecký kraj","CZ051","223525"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Královéhradecký kraj","CZ052","280228"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Pardubický kraj","CZ053","261094"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Kraj Vysočina","CZ063","256535"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Jihomoravský kraj","CZ064","598848"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Olomoucký kraj","CZ071","324666"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Zlínský kraj","CZ072","298613"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2015","2015","Moravskoslezský kraj","CZ080","619958"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Česko","CZ","5372272"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Praha","CZ01","655393"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Střední Čechy","CZ02","675138"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Jihozápad","CZ03","614929"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Severozápad","CZ04","565022"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Severovýchod","CZ05","765110"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Jihovýchod","CZ06","856717"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Střední Morava","CZ07","622205"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Moravskoslezsko","CZ08","617758"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Hlavní město Praha","CZ010","655393"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Středočeský kraj","CZ020","675138"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Jihočeský kraj","CZ031","323484"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Plzeňský kraj","CZ032","291445"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Karlovarský kraj","CZ041","150511"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Ústecký kraj","CZ042","414511"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Liberecký kraj","CZ051","223971"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Královéhradecký kraj","CZ052","280060"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Pardubický kraj","CZ053","261079"
