"ROK","IDFPROV","EMISE","EMI_MNO_T"
2023,210902592,"organické sloučeniny fluoru vyjádřené jako F (s výjimkou regulovaných látek a látek ovlivňujících klimatický systém Země)",0.0063
2023,210902592,"oxid uhelnatý (CO)",1.0970
2023,210902592,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1130
2023,210902592,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0810
2023,210902592,"tuhé znečišťující látky (TZL)",0.3460
2023,210902602,"oxid uhelnatý (CO)",2.6510
2023,210902602,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.2510
2023,210902602,"tuhé znečišťující látky (TZL)",0.2230
2023,210902852,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.35
2023,210903172,"tuhé znečišťující látky (TZL)",0.0110
2023,210903172,"těkavé organické látky (VOC)",0.1030
2023,210903292,"oxid uhelnatý (CO)",0.0040
2023,210903292,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0880
2023,210903292,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2023,210970082,"tuhé znečišťující látky (TZL)",0.28
2023,210970092,"oxid uhelnatý (CO)",0
2023,210970092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0740
2023,210970092,"těkavé organické látky (VOC)",1.0150
2023,210970162,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0040
2023,210970172,"oxid uhelnatý (CO)",0.0060
2023,210970172,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0050
2023,210970192,"tuhé znečišťující látky (TZL)",1.9170
2023,210970222,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.18
2023,210970242,"oxid uhelnatý (CO)",0.2510
2023,210970242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0290
2023,210970242,"tuhé znečišťující látky (TZL)",0.0260
2023,210970382,"těkavé organické látky (VOC)",0.5580
2023,210970512,"tuhé znečišťující látky (TZL)",0.7790
2023,211000072,"oxid uhelnatý (CO)",0.0030
2023,211000072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
2023,211000312,"oxid uhelnatý (CO)",0.5820
2023,211000312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.2170
2023,211000312,"tuhé znečišťující látky (TZL)",0.0610
2023,211000392,"tuhé znečišťující látky (TZL)",0.0720
2023,211000392,"těkavé organické látky (VOC)",2.8980
2023,211000502,"tuhé znečišťující látky (TZL)",1.2530
2023,211000542,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.0030
2023,211000542,"oxid uhelnatý (CO)",7.4830
2023,211000542,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",37.7280
2023,211000542,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",4.6160
2023,211000542,"tuhé znečišťující látky (TZL)",0.2670
2023,211000692,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0440
2023,211000692,"oxid uhelnatý (CO)",0.1690
2023,211000692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2590
2023,211000792,"oxid uhelnatý (CO)",0.1380
2023,211000792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1060
2023,211000792,"tuhé znečišťující látky (TZL)",1.4880
2023,211000832,"těkavé organické látky (VOC)",3.2550
2023,211000882,"oxid uhelnatý (CO)",0.0780
2023,211000882,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1170
2023,211000882,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",2.4170
2023,211000882,"tuhé znečišťující látky (TZL)",0.02
2023,211000922,"těkavé organické látky (VOC)",0.3370
2023,211001242,"oxid uhelnatý (CO)",0.0010
2023,211001242,"tuhé znečišťující látky (TZL)",0.0190
2023,211001242,"těkavé organické látky (VOC)",1.6250
2023,211001242,"zinek",0
2023,211001282,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1180
2023,211001282,"oxid uhelnatý (CO)",0.01
2023,211001282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1220
2023,211001282,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.5240
2023,211001282,"tuhé znečišťující látky (TZL)",0.1020
2023,211001302,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.0920
2023,211001302,"těkavé organické látky (VOC)",1.5540
2023,211001362,"oxid uhelnatý (CO)",15.7630
2023,211001362,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.1730
2023,211001362,"tuhé znečišťující látky (TZL)",0.0150
2023,211001372,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0220
2023,211001372,"oxid uhelnatý (CO)",0.2080
2023,211001372,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1030
2023,211001372,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.42
2023,211001372,"tuhé znečišťující látky (TZL)",0.1020
2023,211001402,"těkavé organické látky (VOC)",0.7730
2023,211001632,"oxid uhelnatý (CO)",0.9140
2023,211001632,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0380
2023,211001632,"tuhé znečišťující látky (TZL)",0.9480
2023,211001752,"oxid uhelnatý (CO)",0.8770
2023,211001752,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.3070
2023,211001792,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1750
2023,211001792,"oxid uhelnatý (CO)",0.2780
2023,211001792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6450
2023,211001792,"tuhé znečišťující látky (TZL)",0.0160
2023,211001842,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0030
2023,211001842,"tuhé znečišťující látky (TZL)",0.8040
2023,211001932,"tuhé znečišťující látky (TZL)",0.3310
2023,211002212,"oxid uhelnatý (CO)",0.0170
2023,211002212,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2023,211002242,"tuhé znečišťující látky (TZL)",0.2070
2023,211002292,"tuhé znečišťující látky (TZL)",2.1160
2023,211002322,"oxid uhelnatý (CO)",0.04
2023,211002322,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5630
2023,211070022,"oxid uhelnatý (CO)",0.0680
2023,211070022,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0660
2023,211070022,"tuhé znečišťující látky (TZL)",1.8710
2023,211070072,"oxid uhelnatý (CO)",0.2430
2023,211070072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1020
2023,211070072,"tuhé znečišťující látky (TZL)",0.1350
2023,211070292,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.000517
2023,211070292,"měď",0.00000040
2023,211070292,"nikl",0.000012
2023,211070292,"tuhé znečišťující látky (TZL)",0.0180
2023,211070292,"šestimocný chrom",0.000016
2023,211070302,"tuhé znečišťující látky (TZL)",0.0780
2023,211070322,"těkavé organické látky (VOC)",0.1240
2023,211070352,"oxid uhelnatý (CO)",0.0970
2023,211070352,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5740
2023,211070352,"tuhé znečišťující látky (TZL)",0.0960
2023,211070352,"těkavé organické látky (VOC)",0.0080
2023,211070372,"tuhé znečišťující látky (TZL)",0.2680
2023,211070392,"oxid uhelnatý (CO)",0.0070
2023,211070392,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1660
2023,211070392,"tuhé znečišťující látky (TZL)",3.0220
2023,211070562,"oxid uhelnatý (CO)",11.1530
2023,211070562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",7.26
2023,211070562,"tuhé znečišťující látky (TZL)",0.0840
2023,211070612,"oxid uhelnatý (CO)",2.7910
2023,211070612,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1510
2023,211070612,"tuhé znečišťující látky (TZL)",1.0990
2023,211070622,"oxid uhelnatý (CO)",0.1050
2023,211070622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4010
2023,211070622,"sulfan",0.000230
2023,211070622,"těkavé organické látky (VOC)",0.3930
2023,211100232,"těkavé organické látky (VOC)",0.8350
2023,211100452,"oxid uhelnatý (CO)",0.0010
2023,211100452,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2023,211100452,"těkavé organické látky (VOC)",19.0250
2023,211100462,"jiné znečišťující látky a jejich směsi výše neuvedené",0.000003
2023,211100462,"kyselina sírová",0.00003240
2023,211100462,"měď",0.0000000310
2023,211100462,"tuhé znečišťující látky (TZL)",0.3390
2023,211100652,"oxid uhelnatý (CO)",0.0020
2023,211100652,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0130
2023,211100652,"tuhé znečišťující látky (TZL)",0.42
2023,211170052,"tuhé znečišťující látky (TZL)",0
2023,211170102,"tuhé znečišťující látky (TZL)",2.5450
2023,211170192,"tuhé znečišťující látky (TZL)",0.1880
2023,211200282,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.26
2023,211200282,"oxid uhelnatý (CO)",0.0060
2023,211200282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0660
2023,211200282,"tuhé znečišťující látky (TZL)",0.0020
2023,211200312,"těkavé organické látky (VOC)",0.3650
2023,211200642,"oxid uhelnatý (CO)",1.0910
2023,211200642,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0660
2023,211200642,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.32
2023,211200642,"tuhé znečišťující látky (TZL)",0.0080
2023,211200732,"chrom (bez šestimocného chromu)",0.000003
2023,211200732,"tuhé znečišťující látky (TZL)",0.0440
2023,211200732,"těkavé organické látky (VOC)",0.8740
2023,211200802,"tuhé znečišťující látky (TZL)",0
2023,211200802,"těkavé organické látky (VOC)",0.0070
2023,211200842,"těkavé organické látky (VOC)",1.9050
2023,211200852,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.05
2023,211200852,"těkavé organické látky (VOC)",0.0760
2023,211200952,"oxid uhelnatý (CO)",0.0460
2023,211200952,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0080
2023,211200952,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.5570
2023,211201182,"oxid uhelnatý (CO)",14.6020
2023,211201182,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.7540
2023,211201352,"těkavé organické látky (VOC)",3.8560
2023,211201362,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0430
2023,211201362,"oxid uhelnatý (CO)",0.0120
2023,211201362,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0480
2023,211201362,"tuhé znečišťující látky (TZL)",0
2023,211201382,"tuhé znečišťující látky (TZL)",0.0330
2023,211201622,"oxid uhelnatý (CO)",0.1370
2023,211201622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1650
2023,211201622,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.5560
2023,211201622,"tuhé znečišťující látky (TZL)",0.04
2023,211201692,"oxid uhelnatý (CO)",0
2023,211201692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2023,211201922,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.01
2023,211201922,"oxid uhelnatý (CO)",0.0420
2023,211201922,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1420
2023,211201922,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1420
2023,211201922,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0010
2023,211201922,"tuhé znečišťující látky (TZL)",0.1530
2023,211201922,"těkavé organické látky (VOC)",0.0240
2023,211202082,"tuhé znečišťující látky (TZL)",1.41
2023,211202092,"tuhé znečišťující látky (TZL)",0.3560
2023,211202132,"těkavé organické látky (VOC)",1.1070
2023,211202192,"tuhé znečišťující látky (TZL)",0
2023,211270052,"oxid uhelnatý (CO)",0
2023,211270052,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0060
2023,211270052,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0990
2023,211270052,"tuhé znečišťující látky (TZL)",0.1630
2023,211270062,"oxid uhelnatý (CO)",0.2460
2023,211270062,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0640
2023,211270062,"tuhé znečišťující látky (TZL)",1.0380
2023,211270132,"oxid uhelnatý (CO)",1.6770
2023,211270132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.8770
2023,211270132,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.8960
2023,211270132,"tuhé znečišťující látky (TZL)",0.0120
2023,211270192,"oxid uhelnatý (CO)",17.2020
2023,211270192,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",13.1180
2023,211270272,"methan",5.69
2023,211270312,"oxid uhelnatý (CO)",0.0740
2023,211270312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2040
2023,211270462,"oxid uhelnatý (CO)",0
2023,211270462,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2023,211270502,"oxid uhelnatý (CO)",0.2750
2023,211270502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2720
2023,211270502,"tuhé znečišťující látky (TZL)",0.0550
2023,211270522,"oxid uhelnatý (CO)",0
2023,211270522,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1160
2023,211270522,"tuhé znečišťující látky (TZL)",1.7320
2023,211270552,"oxid uhelnatý (CO)",7.9240
2023,211270552,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",10.7920
2023,211300072,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.01
2023,211300072,"oxid uhelnatý (CO)",0.0510
2023,211300072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3110
2023,211300072,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0020
2023,211300072,"tuhé znečišťující látky (TZL)",0.0030
2023,211300892,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1040
2023,211300892,"oxid uhelnatý (CO)",0.5620
2023,211300892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1190
2023,211300892,"tuhé znečišťující látky (TZL)",0.0210
2023,211300892,"těkavé organické látky (VOC)",2.0430
2023,211400012,"oxid uhelnatý (CO)",0.01
2023,211400012,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2320
2023,211400092,"oxid uhelnatý (CO)",0.0030
2023,211400092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0120
2023,211400092,"tuhé znečišťující látky (TZL)",0.04
2023,211400132,"oxid uhelnatý (CO)",1.0210
2023,211400132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6980
2023,211400132,"tuhé znečišťující látky (TZL)",0.1680
2023,211400482,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5820
2023,211400482,"tuhé znečišťující látky (TZL)",0.1690
2023,211400752,"oxid uhelnatý (CO)",0.0150
2023,211400752,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0040
2023,211400752,"těkavé organické látky (VOC)",3.9870
2023,211400792,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.0010
2023,211400792,"sulfan",0.01
2023,211402082,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.13
2023,211402082,"oxid uhelnatý (CO)",0.0040
2023,211402082,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2023,211402082,"tuhé znečišťující látky (TZL)",0.04
2023,211402462,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2140
2023,211402462,"tuhé znečišťující látky (TZL)",0.0030
2023,211402562,"oxid uhelnatý (CO)",0.0040
2023,211402562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.05
2023,211402562,"těkavé organické látky (VOC)",0.2350
2023,211402592,"těkavé organické látky (VOC)",0.0070
2023,211470052,"těkavé organické látky (VOC)",0.0230
2023,211470062,"tuhé znečišťující látky (TZL)",2.6710
2023,211470112,"oxid uhelnatý (CO)",0.0090
2023,211470112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0290
2023,211470112,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.4030
2023,211470112,"tuhé znečišťující látky (TZL)",0.0040
2023,211470152,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.92
2023,211470152,"tuhé znečišťující látky (TZL)",0.0010
2023,211500162,"oxid uhelnatý (CO)",0.0150
2023,211500162,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0440
2023,211500162,"tuhé znečišťující látky (TZL)",0.0040
2023,211500282,"tuhé znečišťující látky (TZL)",0.0090
2023,211500282,"těkavé organické látky (VOC)",1.99
2023,211500562,"oxid uhelnatý (CO)",0.0070
2023,211500562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1670
2023,211500562,"tuhé znečišťující látky (TZL)",0.0130
2023,211500772,"oxid uhelnatý (CO)",0.0020
2023,211500772,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.09
2023,211500852,"šestimocný chrom",0.000012
2023,211501302,"oxid uhelnatý (CO)",0
2023,211501302,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0130
2023,211501312,"oxid uhelnatý (CO)",0.0860
2023,211501312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2520
2023,211502462,"tuhé znečišťující látky (TZL)",0.58
2023,211502642,"oxid uhelnatý (CO)",0.0170
2023,211502642,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1660
2023,211511752,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.6650
2023,211511752,"oxid uhelnatý (CO)",0.0030
2023,211511752,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0770
2023,211511752,"tuhé znečišťující látky (TZL)",0.3860
2023,211511752,"těkavé organické látky (VOC)",0.8170
2023,211512122,"tuhé znečišťující látky (TZL)",0.2190
2023,211512332,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0490
2023,211512562,"oxid uhelnatý (CO)",1.1390
2023,211512562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.67
2023,211570082,"tuhé znečišťující látky (TZL)",0
2023,211570092,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.6270
2023,211570182,"oxid uhelnatý (CO)",2.7190
2023,211570182,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.4530
2023,211570202,"tuhé znečišťující látky (TZL)",0.0420
2023,211570202,"těkavé organické látky (VOC)",1.4370
2023,211570222,"oxid uhelnatý (CO)",0.1720
2023,211570222,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
